,Año,Trimestre,Provincia,Rango_Velocidad,Accesos
4013,2017,1,Córdoba,+ 10 Mbps - 20 Mbps,118643.0
4014,2017,1,Corrientes,+ 10 Mbps - 20 Mbps,11468.0
4015,2017,1,Entre Ríos,+ 10 Mbps - 20 Mbps,20562.0
4016,2017,1,Formosa,+ 10 Mbps - 20 Mbps,4058.0
4017,2017,1,Jujuy,+ 10 Mbps - 20 Mbps,2306.0
4018,2017,1,La Pampa,+ 10 Mbps - 20 Mbps,192.0
4019,2017,1,La Rioja,+ 10 Mbps - 20 Mbps,1718.0
4020,2017,1,Mendoza,+ 10 Mbps - 20 Mbps,50.0
4021,2017,1,Misiones,+ 10 Mbps - 20 Mbps,19356.0
4022,2017,1,Neuquén,+ 10 Mbps - 20 Mbps,15130.0
4023,2017,1,Río Negro,+ 10 Mbps - 20 Mbps,6738.0
4024,2017,1,Salta,+ 10 Mbps - 20 Mbps,9386.0
4025,2017,1,San Juan,+ 10 Mbps - 20 Mbps,0.0
4026,2017,1,San Luis,+ 10 Mbps - 20 Mbps,0.0
4027,2017,1,Santa Cruz,+ 10 Mbps - 20 Mbps,68.0
4028,2017,1,Santa Fe,+ 10 Mbps - 20 Mbps,83008.0
4029,2017,1,Santiago Del Estero,+ 10 Mbps - 20 Mbps,2786.0
4030,2017,1,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4031,2017,1,Tucumán,+ 10 Mbps - 20 Mbps,15951.0
4032,2016,4,Buenos Aires,+ 10 Mbps - 20 Mbps,467398.0
4033,2016,4,Capital Federal,+ 10 Mbps - 20 Mbps,264582.0
4034,2016,4,Catamarca,+ 10 Mbps - 20 Mbps,2077.0
4035,2016,4,Chaco,+ 10 Mbps - 20 Mbps,14887.0
4036,2016,4,Chubut,+ 10 Mbps - 20 Mbps,0.0
4037,2016,4,Córdoba,+ 10 Mbps - 20 Mbps,108368.0
4038,2016,4,Corrientes,+ 10 Mbps - 20 Mbps,10908.0
4039,2016,4,Entre Ríos,+ 10 Mbps - 20 Mbps,19509.0
4040,2016,4,Formosa,+ 10 Mbps - 20 Mbps,3855.0
4041,2016,4,Jujuy,+ 10 Mbps - 20 Mbps,2134.0
4042,2016,4,La Pampa,+ 10 Mbps - 20 Mbps,335.0
4043,2016,4,La Rioja,+ 10 Mbps - 20 Mbps,1675.0
4044,2016,4,Mendoza,+ 10 Mbps - 20 Mbps,49.0
4045,2016,4,Misiones,+ 10 Mbps - 20 Mbps,18371.0
4046,2016,4,Neuquén,+ 10 Mbps - 20 Mbps,14153.0
4047,2016,4,Río Negro,+ 10 Mbps - 20 Mbps,6317.0
4048,2016,4,Salta,+ 10 Mbps - 20 Mbps,8611.0
4049,2016,4,San Juan,+ 10 Mbps - 20 Mbps,0.0
4050,2016,4,San Luis,+ 10 Mbps - 20 Mbps,0.0
4051,2016,4,Santa Cruz,+ 10 Mbps - 20 Mbps,80.0
4052,2016,4,Santa Fe,+ 10 Mbps - 20 Mbps,77667.0
4053,2016,4,Santiago Del Estero,+ 10 Mbps - 20 Mbps,2664.0
4054,2016,4,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4055,2016,4,Tucumán,+ 10 Mbps - 20 Mbps,14389.0
4056,2016,3,Buenos Aires,+ 10 Mbps - 20 Mbps,399116.0
4057,2016,3,Capital Federal,+ 10 Mbps - 20 Mbps,240856.0
4058,2016,3,Catamarca,+ 10 Mbps - 20 Mbps,1853.0
4059,2016,3,Chaco,+ 10 Mbps - 20 Mbps,13746.0
4060,2016,3,Chubut,+ 10 Mbps - 20 Mbps,0.0
4061,2016,3,Córdoba,+ 10 Mbps - 20 Mbps,99225.0
4062,2016,3,Corrientes,+ 10 Mbps - 20 Mbps,10006.0
4063,2016,3,Entre Ríos,+ 10 Mbps - 20 Mbps,17737.0
4064,2016,3,Formosa,+ 10 Mbps - 20 Mbps,3658.0
4065,2016,3,Jujuy,+ 10 Mbps - 20 Mbps,1978.0
4066,2016,3,La Pampa,+ 10 Mbps - 20 Mbps,224.0
4067,2016,3,La Rioja,+ 10 Mbps - 20 Mbps,1562.0
4068,2016,3,Mendoza,+ 10 Mbps - 20 Mbps,48.0
4069,2016,3,Misiones,+ 10 Mbps - 20 Mbps,17043.0
4070,2016,3,Neuquén,+ 10 Mbps - 20 Mbps,12541.0
4071,2016,3,Río Negro,+ 10 Mbps - 20 Mbps,5953.0
4072,2016,3,Salta,+ 10 Mbps - 20 Mbps,8099.0
4073,2016,3,San Juan,+ 10 Mbps - 20 Mbps,0.0
4074,2016,3,San Luis,+ 10 Mbps - 20 Mbps,0.0
4075,2016,3,Santa Cruz,+ 10 Mbps - 20 Mbps,52.0
4076,2016,3,Santa Fe,+ 10 Mbps - 20 Mbps,69864.0
4077,2016,3,Santiago Del Estero,+ 10 Mbps - 20 Mbps,2497.0
4078,2016,3,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4079,2016,3,Tucumán,+ 10 Mbps - 20 Mbps,13150.0
4080,2016,2,Buenos Aires,+ 10 Mbps - 20 Mbps,334723.0
4081,2016,2,Capital Federal,+ 10 Mbps - 20 Mbps,213010.0
4082,2016,2,Catamarca,+ 10 Mbps - 20 Mbps,1496.0
4083,2016,2,Chaco,+ 10 Mbps - 20 Mbps,12090.0
4084,2016,2,Chubut,+ 10 Mbps - 20 Mbps,0.0
4085,2016,2,Córdoba,+ 10 Mbps - 20 Mbps,82618.0
4086,2016,2,Corrientes,+ 10 Mbps - 20 Mbps,8851.0
4087,2016,2,Entre Ríos,+ 10 Mbps - 20 Mbps,15522.0
4088,2016,2,Formosa,+ 10 Mbps - 20 Mbps,3218.0
4089,2016,2,Jujuy,+ 10 Mbps - 20 Mbps,1750.0
4090,2016,2,La Pampa,+ 10 Mbps - 20 Mbps,119.0
4091,2016,2,La Rioja,+ 10 Mbps - 20 Mbps,1344.0
4092,2016,2,Mendoza,+ 10 Mbps - 20 Mbps,44.0
4093,2016,2,Misiones,+ 10 Mbps - 20 Mbps,14820.0
4094,2016,2,Neuquén,+ 10 Mbps - 20 Mbps,10241.0
4095,2016,2,Río Negro,+ 10 Mbps - 20 Mbps,4877.0
4096,2016,2,Salta,+ 10 Mbps - 20 Mbps,7129.0
4097,2016,2,San Juan,+ 10 Mbps - 20 Mbps,0.0
4098,2016,2,San Luis,+ 10 Mbps - 20 Mbps,0.0
4099,2016,2,Santa Cruz,+ 10 Mbps - 20 Mbps,20.0
4100,2016,2,Santa Fe,+ 10 Mbps - 20 Mbps,60469.0
4101,2016,2,Santiago Del Estero,+ 10 Mbps - 20 Mbps,2108.0
4102,2016,2,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4103,2016,2,Tucumán,+ 10 Mbps - 20 Mbps,11310.0
4104,2016,1,Buenos Aires,+ 10 Mbps - 20 Mbps,247372.32
4105,2016,1,Capital Federal,+ 10 Mbps - 20 Mbps,192643.68
4106,2016,1,Catamarca,+ 10 Mbps - 20 Mbps,1334.0
4107,2016,1,Chaco,+ 10 Mbps - 20 Mbps,10587.0
4108,2016,1,Chubut,+ 10 Mbps - 20 Mbps,0.0
4109,2016,1,Córdoba,+ 10 Mbps - 20 Mbps,66455.0
4110,2016,1,Corrientes,+ 10 Mbps - 20 Mbps,7911.0
4111,2016,1,Entre Ríos,+ 10 Mbps - 20 Mbps,14057.0
4112,2016,1,Formosa,+ 10 Mbps - 20 Mbps,2906.0
4113,2016,1,Jujuy,+ 10 Mbps - 20 Mbps,1623.0
4114,2016,1,La Pampa,+ 10 Mbps - 20 Mbps,78.0
4115,2016,1,La Rioja,+ 10 Mbps - 20 Mbps,1254.0
4116,2016,1,Mendoza,+ 10 Mbps - 20 Mbps,43.0
4117,2016,1,Misiones,+ 10 Mbps - 20 Mbps,13363.0
4118,2016,1,Neuquén,+ 10 Mbps - 20 Mbps,7893.0
4119,2016,1,Río Negro,+ 10 Mbps - 20 Mbps,4246.0
4120,2016,1,Salta,+ 10 Mbps - 20 Mbps,6643.0
4121,2016,1,San Juan,+ 10 Mbps - 20 Mbps,0.0
4122,2016,1,San Luis,+ 10 Mbps - 20 Mbps,0.0
4123,2016,1,Santa Cruz,+ 10 Mbps - 20 Mbps,0.0
4124,2016,1,Santa Fe,+ 10 Mbps - 20 Mbps,51293.0
4125,2016,1,Santiago Del Estero,+ 10 Mbps - 20 Mbps,1898.0
4126,2016,1,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4127,2016,1,Tucumán,+ 10 Mbps - 20 Mbps,10046.0
4128,2015,4,Buenos Aires,+ 10 Mbps - 20 Mbps,240187.64
4129,2015,4,Capital Federal,+ 10 Mbps - 20 Mbps,198635.36
4130,2015,4,Catamarca,+ 10 Mbps - 20 Mbps,1313.0
4131,2015,4,Chaco,+ 10 Mbps - 20 Mbps,10092.0
4132,2015,4,Chubut,+ 10 Mbps - 20 Mbps,0.0
4133,2015,4,Córdoba,+ 10 Mbps - 20 Mbps,67151.0
4134,2015,4,Corrientes,+ 10 Mbps - 20 Mbps,7569.0
4135,2015,4,Entre Ríos,+ 10 Mbps - 20 Mbps,13668.0
4136,2015,4,Formosa,+ 10 Mbps - 20 Mbps,2713.0
4137,2015,4,Jujuy,+ 10 Mbps - 20 Mbps,1587.0
4138,2015,4,La Pampa,+ 10 Mbps - 20 Mbps,63.0
4139,2015,4,La Rioja,+ 10 Mbps - 20 Mbps,1215.0
4140,2015,4,Mendoza,+ 10 Mbps - 20 Mbps,41.0
4141,2015,4,Misiones,+ 10 Mbps - 20 Mbps,13690.0
4142,2015,4,Neuquén,+ 10 Mbps - 20 Mbps,7934.0
4143,2015,4,Río Negro,+ 10 Mbps - 20 Mbps,4024.0
4144,2015,4,Salta,+ 10 Mbps - 20 Mbps,6507.0
4145,2015,4,San Juan,+ 10 Mbps - 20 Mbps,0.0
4146,2015,4,San Luis,+ 10 Mbps - 20 Mbps,0.0
4147,2015,4,Santa Cruz,+ 10 Mbps - 20 Mbps,0.0
4148,2015,4,Santa Fe,+ 10 Mbps - 20 Mbps,51258.0
4149,2015,4,Santiago Del Estero,+ 10 Mbps - 20 Mbps,1856.0
4150,2015,4,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4151,2015,4,Tucumán,+ 10 Mbps - 20 Mbps,9507.0
4152,2015,3,Buenos Aires,+ 10 Mbps - 20 Mbps,200490.96
4153,2015,3,Capital Federal,+ 10 Mbps - 20 Mbps,175594.04
4154,2015,3,Catamarca,+ 10 Mbps - 20 Mbps,812.0
4155,2015,3,Chaco,+ 10 Mbps - 20 Mbps,7498.0
4156,2015,3,Chubut,+ 10 Mbps - 20 Mbps,0.0
4157,2015,3,Córdoba,+ 10 Mbps - 20 Mbps,59372.0
4158,2015,3,Corrientes,+ 10 Mbps - 20 Mbps,6111.0
4159,2015,3,Entre Ríos,+ 10 Mbps - 20 Mbps,9924.0
4160,2015,3,Formosa,+ 10 Mbps - 20 Mbps,1842.0
4161,2015,3,Jujuy,+ 10 Mbps - 20 Mbps,966.0
4162,2015,3,La Pampa,+ 10 Mbps - 20 Mbps,55.0
4163,2015,3,La Rioja,+ 10 Mbps - 20 Mbps,832.0
4164,2015,3,Mendoza,+ 10 Mbps - 20 Mbps,18.0
4165,2015,3,Misiones,+ 10 Mbps - 20 Mbps,11654.0
4166,2015,3,Neuquén,+ 10 Mbps - 20 Mbps,6599.0
4167,2015,3,Río Negro,+ 10 Mbps - 20 Mbps,3826.0
4168,2015,3,Salta,+ 10 Mbps - 20 Mbps,4318.0
4169,2015,3,San Juan,+ 10 Mbps - 20 Mbps,0.0
4170,2015,3,San Luis,+ 10 Mbps - 20 Mbps,0.0
4171,2015,3,Santa Cruz,+ 10 Mbps - 20 Mbps,0.0
4172,2015,3,Santa Fe,+ 10 Mbps - 20 Mbps,42021.0
4173,2015,3,Santiago Del Estero,+ 10 Mbps - 20 Mbps,1249.0
4174,2015,3,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4175,2015,3,Tucumán,+ 10 Mbps - 20 Mbps,6232.0
4176,2015,2,Buenos Aires,+ 10 Mbps - 20 Mbps,159921.64
4177,2015,2,Capital Federal,+ 10 Mbps - 20 Mbps,142976.36
4178,2015,2,Catamarca,+ 10 Mbps - 20 Mbps,593.0
4179,2015,2,Chaco,+ 10 Mbps - 20 Mbps,6337.0
4180,2015,2,Chubut,+ 10 Mbps - 20 Mbps,0.0
4181,2015,2,Córdoba,+ 10 Mbps - 20 Mbps,46415.0
4182,2015,2,Corrientes,+ 10 Mbps - 20 Mbps,5039.0
4183,2015,2,Entre Ríos,+ 10 Mbps - 20 Mbps,7867.0
4184,2015,2,Formosa,+ 10 Mbps - 20 Mbps,1324.0
4185,2015,2,Jujuy,+ 10 Mbps - 20 Mbps,730.0
4186,2015,2,La Pampa,+ 10 Mbps - 20 Mbps,24.0
4187,2015,2,La Rioja,+ 10 Mbps - 20 Mbps,641.0
4188,2015,2,Mendoza,+ 10 Mbps - 20 Mbps,16.0
4189,2015,2,Misiones,+ 10 Mbps - 20 Mbps,10072.0
4190,2015,2,Neuquén,+ 10 Mbps - 20 Mbps,5168.0
4191,2015,2,Río Negro,+ 10 Mbps - 20 Mbps,3240.0
4192,2015,2,Salta,+ 10 Mbps - 20 Mbps,3114.0
4193,2015,2,San Juan,+ 10 Mbps - 20 Mbps,0.0
4194,2015,2,San Luis,+ 10 Mbps - 20 Mbps,0.0
4195,2015,2,Santa Cruz,+ 10 Mbps - 20 Mbps,0.0
4196,2015,2,Santa Fe,+ 10 Mbps - 20 Mbps,33894.0
4197,2015,2,Santiago Del Estero,+ 10 Mbps - 20 Mbps,888.0
4198,2015,2,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4199,2015,2,Tucumán,+ 10 Mbps - 20 Mbps,4502.0
4200,2015,1,Buenos Aires,+ 10 Mbps - 20 Mbps,126958.44
4201,2015,1,Capital Federal,+ 10 Mbps - 20 Mbps,114568.56
4202,2015,1,Catamarca,+ 10 Mbps - 20 Mbps,517.0
4203,2015,1,Chaco,+ 10 Mbps - 20 Mbps,5346.0
4204,2015,1,Chubut,+ 10 Mbps - 20 Mbps,0.0
4205,2015,1,Córdoba,+ 10 Mbps - 20 Mbps,37443.0
4206,2015,1,Corrientes,+ 10 Mbps - 20 Mbps,4424.0
4207,2015,1,Entre Ríos,+ 10 Mbps - 20 Mbps,6926.0
4208,2015,1,Formosa,+ 10 Mbps - 20 Mbps,878.0
4209,2015,1,Jujuy,+ 10 Mbps - 20 Mbps,603.0
4210,2015,1,La Pampa,+ 10 Mbps - 20 Mbps,10.0
4211,2015,1,La Rioja,+ 10 Mbps - 20 Mbps,533.0
4212,2015,1,Mendoza,+ 10 Mbps - 20 Mbps,16.0
4213,2015,1,Misiones,+ 10 Mbps - 20 Mbps,8543.0
4214,2015,1,Neuquén,+ 10 Mbps - 20 Mbps,4067.0
4215,2015,1,Río Negro,+ 10 Mbps - 20 Mbps,2632.0
4216,2015,1,Salta,+ 10 Mbps - 20 Mbps,2569.0
4217,2015,1,San Juan,+ 10 Mbps - 20 Mbps,0.0
4218,2015,1,San Luis,+ 10 Mbps - 20 Mbps,1.0
4219,2015,1,Santa Cruz,+ 10 Mbps - 20 Mbps,0.0
4220,2015,1,Santa Fe,+ 10 Mbps - 20 Mbps,27597.0
4221,2015,1,Santiago Del Estero,+ 10 Mbps - 20 Mbps,748.0
4222,2015,1,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4223,2015,1,Tucumán,+ 10 Mbps - 20 Mbps,3722.0
4224,2014,4,Buenos Aires,+ 10 Mbps - 20 Mbps,104322.12
4225,2014,4,Capital Federal,+ 10 Mbps - 20 Mbps,95771.88
4226,2014,4,Catamarca,+ 10 Mbps - 20 Mbps,421.0
4227,2014,4,Chaco,+ 10 Mbps - 20 Mbps,2600.0
4228,2014,4,Chubut,+ 10 Mbps - 20 Mbps,0.0
4229,2014,4,Córdoba,+ 10 Mbps - 20 Mbps,30858.0
4230,2014,4,Corrientes,+ 10 Mbps - 20 Mbps,2106.0
4231,2014,4,Entre Ríos,+ 10 Mbps - 20 Mbps,3584.0
4232,2014,4,Formosa,+ 10 Mbps - 20 Mbps,473.0
4233,2014,4,Jujuy,+ 10 Mbps - 20 Mbps,465.0
4234,2014,4,La Pampa,+ 10 Mbps - 20 Mbps,5.0
4235,2014,4,La Rioja,+ 10 Mbps - 20 Mbps,386.0
4236,2014,4,Mendoza,+ 10 Mbps - 20 Mbps,14.0
4237,2014,4,Misiones,+ 10 Mbps - 20 Mbps,2952.0
4238,2014,4,Neuquén,+ 10 Mbps - 20 Mbps,3621.0
4239,2014,4,Río Negro,+ 10 Mbps - 20 Mbps,2319.0
4240,2014,4,Salta,+ 10 Mbps - 20 Mbps,1922.0
4241,2014,4,San Juan,+ 10 Mbps - 20 Mbps,0.0
4242,2014,4,San Luis,+ 10 Mbps - 20 Mbps,0.0
4243,2014,4,Santa Cruz,+ 10 Mbps - 20 Mbps,1.0
4244,2014,4,Santa Fe,+ 10 Mbps - 20 Mbps,21098.0
4245,2014,4,Santiago Del Estero,+ 10 Mbps - 20 Mbps,602.0
4246,2014,4,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4247,2014,4,Tucumán,+ 10 Mbps - 20 Mbps,2733.0
4248,2014,3,Buenos Aires,+ 10 Mbps - 20 Mbps,68946.92
4249,2014,3,Capital Federal,+ 10 Mbps - 20 Mbps,70907.08
4250,2014,3,Catamarca,+ 10 Mbps - 20 Mbps,111.0
4251,2014,3,Chaco,+ 10 Mbps - 20 Mbps,1274.0
4252,2014,3,Chubut,+ 10 Mbps - 20 Mbps,0.0
4253,2014,3,Córdoba,+ 10 Mbps - 20 Mbps,18888.0
4254,2014,3,Corrientes,+ 10 Mbps - 20 Mbps,1172.0
4255,2014,3,Entre Ríos,+ 10 Mbps - 20 Mbps,1310.0
4256,2014,3,Formosa,+ 10 Mbps - 20 Mbps,85.0
4257,2014,3,Jujuy,+ 10 Mbps - 20 Mbps,82.0
4258,2014,3,La Pampa,+ 10 Mbps - 20 Mbps,5.0
4259,2014,3,La Rioja,+ 10 Mbps - 20 Mbps,61.0
4260,2014,3,Mendoza,+ 10 Mbps - 20 Mbps,12.0
4261,2014,3,Misiones,+ 10 Mbps - 20 Mbps,1606.0
4262,2014,3,Neuquén,+ 10 Mbps - 20 Mbps,2865.0
4263,2014,3,Río Negro,+ 10 Mbps - 20 Mbps,1944.0
4264,2014,3,Salta,+ 10 Mbps - 20 Mbps,388.0
4265,2014,3,San Juan,+ 10 Mbps - 20 Mbps,0.0
4266,2014,3,San Luis,+ 10 Mbps - 20 Mbps,0.0
4267,2014,3,Santa Cruz,+ 10 Mbps - 20 Mbps,1.0
4268,2014,3,Santa Fe,+ 10 Mbps - 20 Mbps,12124.0
4269,2014,3,Santiago Del Estero,+ 10 Mbps - 20 Mbps,142.0
4270,2014,3,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4271,2014,3,Tucumán,+ 10 Mbps - 20 Mbps,559.0
4272,2014,2,Buenos Aires,+ 10 Mbps - 20 Mbps,56548.92
4273,2014,2,Capital Federal,+ 10 Mbps - 20 Mbps,56004.08
4274,2014,2,Catamarca,+ 10 Mbps - 20 Mbps,111.0
4275,2014,2,Chaco,+ 10 Mbps - 20 Mbps,1085.0
4276,2014,2,Chubut,+ 10 Mbps - 20 Mbps,0.0
4277,2014,2,Córdoba,+ 10 Mbps - 20 Mbps,14824.0
4278,2014,2,Corrientes,+ 10 Mbps - 20 Mbps,956.0
4279,2014,2,Entre Ríos,+ 10 Mbps - 20 Mbps,1162.0
4280,2014,2,Formosa,+ 10 Mbps - 20 Mbps,85.0
4281,2014,2,Jujuy,+ 10 Mbps - 20 Mbps,82.0
4282,2014,2,La Pampa,+ 10 Mbps - 20 Mbps,5.0
4283,2014,2,La Rioja,+ 10 Mbps - 20 Mbps,61.0
4284,2014,2,Mendoza,+ 10 Mbps - 20 Mbps,10.0
4285,2014,2,Misiones,+ 10 Mbps - 20 Mbps,1334.0
4286,2014,2,Neuquén,+ 10 Mbps - 20 Mbps,2289.0
4287,2014,2,Río Negro,+ 10 Mbps - 20 Mbps,1569.0
4288,2014,2,Salta,+ 10 Mbps - 20 Mbps,388.0
4289,2014,2,San Juan,+ 10 Mbps - 20 Mbps,0.0
4290,2014,2,San Luis,+ 10 Mbps - 20 Mbps,0.0
4291,2014,2,Santa Cruz,+ 10 Mbps - 20 Mbps,0.0
4292,2014,2,Santa Fe,+ 10 Mbps - 20 Mbps,10058.0
4293,2014,2,Santiago Del Estero,+ 10 Mbps - 20 Mbps,142.0
4294,2014,2,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4295,2014,2,Tucumán,+ 10 Mbps - 20 Mbps,559.0
4296,2014,1,Buenos Aires,+ 10 Mbps - 20 Mbps,38923.32
4297,2014,1,Capital Federal,+ 10 Mbps - 20 Mbps,38797.68
4298,2014,1,Catamarca,+ 10 Mbps - 20 Mbps,64.0
4299,2014,1,Chaco,+ 10 Mbps - 20 Mbps,741.0
4300,2014,1,Chubut,+ 10 Mbps - 20 Mbps,0.0
4301,2014,1,Córdoba,+ 10 Mbps - 20 Mbps,9818.0
4302,2014,1,Corrientes,+ 10 Mbps - 20 Mbps,630.0
4303,2014,1,Entre Ríos,+ 10 Mbps - 20 Mbps,746.0
4304,2014,1,Formosa,+ 10 Mbps - 20 Mbps,67.0
4305,2014,1,Jujuy,+ 10 Mbps - 20 Mbps,56.0
4306,2014,1,La Pampa,+ 10 Mbps - 20 Mbps,5.0
4307,2014,1,La Rioja,+ 10 Mbps - 20 Mbps,35.0
4308,2014,1,Mendoza,+ 10 Mbps - 20 Mbps,10.0
4309,2014,1,Misiones,+ 10 Mbps - 20 Mbps,958.0
4310,2014,1,Neuquén,+ 10 Mbps - 20 Mbps,1582.0
4311,2014,1,Río Negro,+ 10 Mbps - 20 Mbps,1062.0
4312,2014,1,Salta,+ 10 Mbps - 20 Mbps,314.0
4313,2014,1,San Juan,+ 10 Mbps - 20 Mbps,0.0
4314,2014,1,San Luis,+ 10 Mbps - 20 Mbps,1.0
4315,2014,1,Santa Cruz,+ 10 Mbps - 20 Mbps,1.0
4316,2014,1,Santa Fe,+ 10 Mbps - 20 Mbps,6845.0
4317,2014,1,Santiago Del Estero,+ 10 Mbps - 20 Mbps,109.0
4318,2014,1,Tierra Del Fuego,+ 10 Mbps - 20 Mbps,0.0
4319,2014,1,Tucumán,+ 10 Mbps - 20 Mbps,362.0
4320,2022,4,Buenos Aires,+ 20 Mbps - 30 Mbps,98670.0
4321,2022,4,Capital Federal,+ 20 Mbps - 30 Mbps,8116.0
4322,2022,4,Catamarca,+ 20 Mbps - 30 Mbps,3122.0
4323,2022,4,Chaco,+ 20 Mbps - 30 Mbps,3039.0
4324,2022,4,Chubut,+ 20 Mbps - 30 Mbps,15770.0
4325,2022,4,Córdoba,+ 20 Mbps - 30 Mbps,20691.0
4326,2022,4,Corrientes,+ 20 Mbps - 30 Mbps,3770.0
4327,2022,4,Entre Ríos,+ 20 Mbps - 30 Mbps,22483.0
4328,2022,4,Formosa,+ 20 Mbps - 30 Mbps,310.0
4329,2022,4,Jujuy,+ 20 Mbps - 30 Mbps,335.0
4330,2022,4,La Pampa,+ 20 Mbps - 30 Mbps,4479.0
4331,2022,4,La Rioja,+ 20 Mbps - 30 Mbps,5029.0
4332,2022,4,Mendoza,+ 20 Mbps - 30 Mbps,14909.0
4333,2022,4,Misiones,+ 20 Mbps - 30 Mbps,3182.0
4334,2022,4,Neuquén,+ 20 Mbps - 30 Mbps,5739.0
4335,2022,4,Río Negro,+ 20 Mbps - 30 Mbps,7335.0
4336,2022,4,Salta,+ 20 Mbps - 30 Mbps,117.0
4337,2022,4,San Juan,+ 20 Mbps - 30 Mbps,8188.0
4338,2022,4,San Luis,+ 20 Mbps - 30 Mbps,78506.0
4339,2022,4,Santa Cruz,+ 20 Mbps - 30 Mbps,3236.0
4340,2022,4,Santa Fe,+ 20 Mbps - 30 Mbps,22899.0
4341,2022,4,Santiago Del Estero,+ 20 Mbps - 30 Mbps,661.0
4342,2022,4,Tierra Del Fuego,+ 20 Mbps - 30 Mbps,3612.0
4343,2022,4,Tucumán,+ 20 Mbps - 30 Mbps,1375.0
4344,2022,3,Buenos Aires,+ 20 Mbps - 30 Mbps,124190.0
4345,2022,3,Capital Federal,+ 20 Mbps - 30 Mbps,28692.0
4346,2022,3,Catamarca,+ 20 Mbps - 30 Mbps,3737.0
4347,2022,3,Chaco,+ 20 Mbps - 30 Mbps,15828.0
4348,2022,3,Chubut,+ 20 Mbps - 30 Mbps,15309.0
4349,2022,3,Córdoba,+ 20 Mbps - 30 Mbps,27112.0
4350,2022,3,Corrientes,+ 20 Mbps - 30 Mbps,21706.0
4351,2022,3,Entre Ríos,+ 20 Mbps - 30 Mbps,32021.0
4352,2022,3,Formosa,+ 20 Mbps - 30 Mbps,564.0
4353,2022,3,Jujuy,+ 20 Mbps - 30 Mbps,519.0
4354,2022,3,La Pampa,+ 20 Mbps - 30 Mbps,5609.0
4355,2022,3,La Rioja,+ 20 Mbps - 30 Mbps,5331.0
4356,2022,3,Mendoza,+ 20 Mbps - 30 Mbps,17243.0
4357,2022,3,Misiones,+ 20 Mbps - 30 Mbps,19615.0
4358,2022,3,Neuquén,+ 20 Mbps - 30 Mbps,6700.0
4359,2022,3,Río Negro,+ 20 Mbps - 30 Mbps,13629.0
4360,2022,3,Salta,+ 20 Mbps - 30 Mbps,1001.0
4361,2022,3,San Juan,+ 20 Mbps - 30 Mbps,6780.0
4362,2022,3,San Luis,+ 20 Mbps - 30 Mbps,67438.0
4363,2022,3,Santa Cruz,+ 20 Mbps - 30 Mbps,2333.0
4364,2022,3,Santa Fe,+ 20 Mbps - 30 Mbps,57455.0
4365,2022,3,Santiago Del Estero,+ 20 Mbps - 30 Mbps,910.0
4366,2022,3,Tierra Del Fuego,+ 20 Mbps - 30 Mbps,1752.0
4367,2022,3,Tucumán,+ 20 Mbps - 30 Mbps,4348.0
4368,2022,2,Buenos Aires,+ 20 Mbps - 30 Mbps,129869.0
4369,2022,2,Capital Federal,+ 20 Mbps - 30 Mbps,31571.0
4370,2022,2,Catamarca,+ 20 Mbps - 30 Mbps,3393.0
4371,2022,2,Chaco,+ 20 Mbps - 30 Mbps,15974.0
4372,2022,2,Chubut,+ 20 Mbps - 30 Mbps,14526.0
4373,2022,2,Córdoba,+ 20 Mbps - 30 Mbps,28645.0
4374,2022,2,Corrientes,+ 20 Mbps - 30 Mbps,21719.0
4375,2022,2,Entre Ríos,+ 20 Mbps - 30 Mbps,32355.0
4376,2022,2,Formosa,+ 20 Mbps - 30 Mbps,591.0
4377,2022,2,Jujuy,+ 20 Mbps - 30 Mbps,549.0
4378,2022,2,La Pampa,+ 20 Mbps - 30 Mbps,5247.0
4379,2022,2,La Rioja,+ 20 Mbps - 30 Mbps,5481.0
4380,2022,2,Mendoza,+ 20 Mbps - 30 Mbps,19543.0
4381,2022,2,Misiones,+ 20 Mbps - 30 Mbps,19757.0
4382,2022,2,Neuquén,+ 20 Mbps - 30 Mbps,2039.0
4383,2022,2,Río Negro,+ 20 Mbps - 30 Mbps,13714.0
4384,2022,2,Salta,+ 20 Mbps - 30 Mbps,1156.0
4385,2022,2,San Juan,+ 20 Mbps - 30 Mbps,3728.0
4386,2022,2,San Luis,+ 20 Mbps - 30 Mbps,67438.0
4387,2022,2,Santa Cruz,+ 20 Mbps - 30 Mbps,2454.0
4388,2022,2,Santa Fe,+ 20 Mbps - 30 Mbps,58114.0
4389,2022,2,Santiago Del Estero,+ 20 Mbps - 30 Mbps,883.0
